YEAR,STATE,STATE_ABV,TOTAL_BALLOTS_COUNTED,VOTE_FOR_HIGHEST_OFFICE,VAP,NONCITIZEN_PCT,INELIGIBLE_PRISON,INELIGIBLE_PROBATION,INELIGIBLE_PAROLE,INELIGIBLE_FELONS_TOTAL,ELIGIBLE_OVERSEAS,VEP,VEP_TURNOUT_RATE,VAP_TURNOUT_RATE
2008,New Hampshire,NH,719643.0,710970,1021787.0,2.6,2702.0,0.0,0.0,2702.0,,992519.0,72.51,70.43
2008,New Jersey,NJ,3910220.0,3868237,6651284.0,11.7,25953.0,128737.0,15849.0,98246.0,,5774838.0,67.71,58.79
2008,New Mexico,NM,833365.0,830158,1505830.0,8.3,6402.0,20883.0,3724.0,18706.0,,1362140.0,61.18,55.34
2008,New York,NY,7721718.0,7640640,14876971.0,12.4,60347.0,0.0,52225.0,86460.0,,12945767.0,59.65,51.9
2008,North Carolina,NC,4354571.0,4310789,7096503.0,5.9,39482.0,109678.0,3409.0,96026.0,,6581783.0,66.16,61.36
2008,North Dakota,ND,321133.0,316621,512768.0,1.3,1452.0,0.0,0.0,1452.0,,504650.0,63.63,62.63
2008,Ohio,OH,5773777.0,5698260,8757453.0,2.2,51686.0,0.0,0.0,51686.0,,8513103.0,67.82,65.93
2008,Oklahoma,OK,1474694.0,1462661,2770219.0,4.0,25864.0,27940.0,3073.0,41371.0,,2618039.0,56.33,53.23
2008,Oregon,OR,1845251.0,1827864,2916246.0,6.9,14167.0,0.0,0.0,14167.0,,2700858.0,68.32,63.27
2008,Pennsylvania,PA,6071357.0,6012692,9813664.0,3.1,49215.0,0.0,0.0,49215.0,,9460225.0,64.18,61.87
2008,Rhode Island,RI,475428.0,471766,825786.0,7.0,4045.0,0.0,0.0,4045.0,,763936.0,62.23,57.57
2008,South Carolina,SC,1927153.0,1920969,3473488.0,3.4,24326.0,41254.0,1947.0,45927.0,,3309462.0,58.23,55.48
2008,South Dakota,SD,387449.0,381975,602539.0,1.2,3342.0,0.0,2720.0,4702.0,,590607.0,65.6,64.3
2008,Tennessee,TN,2618238.0,2599749,4771926.0,3.1,27228.0,58109.0,10578.0,61572.0,,4562424.0,57.39,54.87
2008,Texas,TX,,8077795,17756112.0,13.5,172506.0,427080.0,102921.0,437507.0,,14921530.0,,
2008,Utah,UT,971185.0,952370,1840087.0,7.2,6552.0,0.0,0.0,6552.0,,1701049.0,57.09,52.78
2008,Vermont,VT,326822.0,325046,492610.0,2.0,0.0,0.0,0.0,0.0,,482758.0,67.7,66.34
2008,Virginia,VA,3753059.0,3723260,6022123.0,6.6,38276.0,53614.0,4471.0,67319.0,,5557344.0,67.53,62.32
2008,Washington,WA,3071587.0,3036878,5032960.0,7.8,17926.0,113134.0,11768.0,80377.0,,4560012.0,67.36,61.03
2008,West Virginia,WV,731691.0,713362,1453045.0,0.8,6059.0,8283.0,2005.0,11203.0,,1430218.0,51.16,50.36
2008,Wisconsin,WI,2997086.0,2983417,4306876.0,3.0,23379.0,50418.0,18105.0,57641.0,,4120029.0,72.74,69.59
2008,Wyoming,WY,256035.0,254658,418040.0,1.7,2084.0,5438.0,727.0,5167.0,,405766.0,63.1,61.25
2006,United States,,85769132.0,83815592,225485399.0,8.6,1566526.0,2418574.0,587305.0,3363118.0,4417527.0,207148064.0,41.4,38.04
2006,Alabama,AL,,1250401,3513952.0,2.3,28241.0,55766.0,7795.0,63919.0,,3369212.0,,
2006,Alaska,AK,238307.0,237322,492452.0,4.5,5069.0,6095.0,973.0,9090.0,,461202.0,51.67,48.39
2006,Arizona,AZ,1553032.0,1526782,4490327.0,12.6,35892.0,73265.0,6213.0,78738.0,,3845808.0,40.38,34.59
2006,Arkansas,AR,780409.0,774680,2130080.0,3.3,13729.0,31508.0,16666.0,46149.0,,2013638.0,38.76,36.64
2006,California,CA,8899059.0,8679416,26739781.0,18.9,175512.0,0.0,111744.0,287256.0,,21398706.0,41.59,33.28
2006,Colorado,CO,1586105.0,1558405,3569901.0,8.0,22481.0,0.0,8196.0,30677.0,,3253632.0,48.75,44.43
2006,Connecticut,CT,1162391.0,1134780,2683538.0,7.9,20566.0,0.0,2571.0,23137.0,,2448401.0,47.48,43.32
2006,Delaware,DE,258053.0,254099,659410.0,5.3,7206.0,16958.0,600.0,16285.0,,608176.0,42.43,39.13
2006,District of Columbia,DC,122356.0,120620,466827.0,9.7,0.0,0.0,0.0,0.0,,421545.0,29.03,26.21
2006,Florida,FL,4884544.0,4829270,14211669.0,11.8,92969.0,272977.0,4785.0,234243.0,,12300449.0,39.71,34.37
2006,Georgia,GA,2143845.0,2122258,6799654.0,7.4,52792.0,422790.0,22851.0,287038.0,,6009442.0,35.67,31.53
2006,Hawaii,HI,348988.0,344315,1012975.0,8.1,5967.0,0.0,0.0,5967.0,,924957.0,37.73,34.45
2006,Idaho,ID,458927.0,450832,1072895.0,4.4,7124.0,48609.0,2482.0,33911.0,,991777.0,46.27,42.77
2006,Illinois,IL,3586292.0,3486671,9483856.0,9.2,45106.0,0.0,0.0,45106.0,,8566235.0,41.87,37.81
2006,Indiana,IN,1719351.0,1666922,4743856.0,3.1,26091.0,0.0,0.0,26091.0,,4570705.0,37.62,36.24
2006,Iowa,IA,1071509.0,1048033,2267991.0,2.8,8875.0,22622.0,3560.0,23746.0,,2180741.0,49.14,47.24
2006,Kansas,KS,864083.0,849700,2062668.0,4.7,8816.0,15518.0,4666.0,21241.0,,1944482.0,44.44,41.89
2006,Kentucky,KY,1370062.0,1253526,3218000.0,1.9,20000.0,41162.0,10162.0,50743.0,,3106115.0,44.11,42.57
2006,Louisiana,LA,954896.0,902498,3239317.0,2.0,37012.0,38057.0,24072.0,80113.0,,3094418.0,30.86,29.48
2006,Maine,ME,,550865,1037200.0,1.7,0.0,0.0,0.0,0.0,,1019568.0,,
2006,Maryland,MD,1809237.0,1788316,4261205.0,7.9,22945.0,75698.0,14271.0,75065.0,,3849505.0,47.0,42.46
2006,Massachusetts,MA,2243835.0,2219779,4970780.0,8.7,11032.0,0.0,0.0,11032.0,,4527290.0,49.56,45.14
2006,Michigan,MI,3852008.0,3801256,7532918.0,3.6,51577.0,0.0,0.0,51577.0,,7210156.0,53.42,51.14
2006,Minnesota,MN,2217552.0,2202987,3896561.0,4.2,9108.0,127289.0,4007.0,76760.0,,3656145.0,60.65,56.91
2006,Mississippi,MS,,610921,2154112.0,1.3,21068.0,24107.0,1970.0,35092.0,,2091017.0,,
2006,Missouri,MO,2178278.0,2128459,4427266.0,2.2,30167.0,54963.0,18374.0,76023.0,,4253843.0,51.21,49.2
2006,Montana,MT,411061.0,406505,734669.0,1.0,3572.0,0.0,0.0,3572.0,,723750.0,56.8,55.95
2006,Nebraska,NE,610499.0,596087,1325932.0,4.3,4407.0,18731.0,662.0,14435.0,,1254482.0,48.67,46.04
2006,Nevada,NV,586274.0,582572,1907976.0,14.4,12901.0,13208.0,3518.0,23023.0,,1610204.0,36.41,30.73
2006,New Hampshire,NH,418550.0,403531,1006234.0,3.4,2805.0,0.0,0.0,2805.0,,969217.0,43.18,41.6
2006,New Jersey,NJ,2315643.0,2250070,6565183.0,12.0,27371.0,132636.0,13874.0,107563.0,,5669798.0,40.84,35.27
2006,New Mexico,NM,568597.0,561084,1464560.0,8.0,6639.0,16493.0,2831.0,17717.0,,1329678.0,42.76,38.82
2006,New York,NY,4703830.0,4490053,14665626.0,12.4,63315.0,0.0,53533.0,116848.0,,12730240.0,36.95,32.07
2006,North Carolina,NC,2036451.0,1940808,6799585.0,5.8,37460.0,110419.0,3101.0,95771.0,,6309438.0,32.28,29.95
2006,North Dakota,ND,220479.0,218152,503647.0,1.5,1363.0,0.0,0.0,1363.0,,494729.0,44.57,43.78
2006,Ohio,OH,4184072.0,4022754,8687609.0,2.2,49166.0,0.0,0.0,49166.0,,8447316.0,49.53,48.16
2006,Oklahoma,OK,,926462,2709819.0,3.9,26243.0,27415.0,4329.0,44280.0,,2559856.0,,
2006,Oregon,OR,1399650.0,1379475,2829482.0,7.3,13707.0,0.0,0.0,13707.0,,2609223.0,53.64,49.47
2006,Pennsylvania,PA,,4096077,9680466.0,3.0,44397.0,0.0,0.0,44397.0,,9345655.0,,
2006,Rhode Island,RI,392882.0,384993,824887.0,8.1,3996.0,0.0,0.0,3996.0,,754075.0,52.1,47.63
2006,South Carolina,SC,1117311.0,1091952,3332190.0,3.2,23616.0,38353.0,3072.0,45865.0,,3179695.0,35.14,33.53
2006,South Dakota,SD,341105.0,335508,589178.0,1.4,3359.0,0.0,2444.0,5803.0,,575127.0,59.31,57.9
2006,Tennessee,TN,1868363.0,1833695,4641909.0,3.1,25745.0,52558.0,8630.0,60654.0,,4437356.0,42.11,40.25
2006,Texas,TX,,4399068,17029802.0,13.4,172116.0,431967.0,101916.0,490016.0,,14257793.0,,
2006,Utah,UT,582561.0,571252,1752158.0,7.1,6430.0,0.0,0.0,6430.0,,1621325.0,35.93,33.25
2006,Vermont,VT,263025.0,262726,487141.0,2.0,0.0,0.0,0.0,0.0,,477398.0,55.1,53.99
2006,Virginia,VA,2398589.0,2370445,5867219.0,6.7,36688.0,48144.0,4499.0,65259.0,,5408856.0,44.35,40.88
2006,Washington,WA,2085074.0,2083734,4861001.0,8.0,17561.0,108076.0,11568.0,83167.0,,4388954.0,47.51,42.89
2006,West Virginia,WV,473014.0,459884,1439052.0,0.7,5733.0,7668.0,1416.0,10983.0,,1417996.0,33.36,32.87
2006,Wisconsin,WI,2183155.0,2161700,4240696.0,2.9,23431.0,55806.0,15907.0,67241.0,,4050475.0,53.9,51.48
2006,Wyoming,WY,196217.0,193892,400187.0,2.0,2114.0,5225.0,609.0,5336.0,,386847.0,50.72,49.03
2004,United States,,123535883.0,122294978,220336019.0,8.2,1490169.0,2387283.0,474632.0,3158443.0,3862836.0,202972858.0,60.86,56.07
2004,Alabama,AL,1890317.0,1883415,3427542.0,1.9,26521.0,36795.0,7745.0,52664.0,,3309755.0,57.11,55.15
2004,Alaska,AK,314502.0,312598,476378.0,4.0,4515.0,5547.0,951.0,8240.0,,449083.0,70.03,66.02
2004,Arizona,AZ,2038069.0,2012585,4215706.0,11.5,31631.0,69343.0,5671.0,71974.0,,3658926.0,55.7,48.34
2004,Arkansas,AR,1070573.0,1054945,2072986.0,2.8,13477.0,29128.0,14844.0,42885.0,,1972057.0,54.29,51.64
2004,California,CA,12589367.0,12421852,26246548.0,18.8,166053.0,0.0,110261.0,276314.0,,21035883.0,59.85,47.97
2004,Colorado,CO,2148036.0,2129630,3443164.0,7.5,19756.0,0.0,7383.0,27139.0,,3157788.0,68.02,62.39
2004,Connecticut,CT,1607808.0,1578769,2652587.0,7.3,20018.0,0.0,2552.0,22570.0,,2436378.0,65.99,60.61
2004,Delaware,DE,377407.0,375190,635370.0,4.7,6973.0,18725.0,539.0,16875.0,,588633.0,64.12,59.4
2004,District of Columbia,DC,230105.0,227586,458758.0,10.0,0.0,0.0,0.0,0.0,,412882.0,55.73,50.16
2004,Florida,FL,7640319.0,7609810,13643828.0,11.2,84733.0,281170.0,4888.0,230206.0,,11885513.0,64.28,56.0
2004,Georgia,GA,3317336.0,3301875,6499325.0,6.8,48625.0,419350.0,23344.0,281644.0,,5775727.0,57.44,51.04
2004,Hawaii,HI,431662.0,429013,982882.0,7.9,5946.0,0.0,0.0,5946.0,,899288.0,48.0,43.92
2004,Idaho,ID,612786.0,598376,1016255.0,4.1,6312.0,44580.0,2370.0,30972.0,,943617.0,64.94,60.3
2004,Illinois,IL,5350493.0,5274322,9391420.0,9.0,44379.0,0.0,0.0,44379.0,,8501813.0,62.93,56.97
2004,Indiana,IN,2512142.0,2468002,4660157.0,2.7,23760.0,0.0,0.0,23760.0,,4510573.0,55.69,53.91
2004,Iowa,IA,1521966.0,1506908,2239979.0,2.6,8611.0,22832.0,3317.0,23344.0,,2158396.0,70.51,67.95
2004,Kansas,KS,1213108.0,1187756,2032763.0,4.3,9152.0,14309.0,4525.0,20832.0,,1924522.0,63.03,59.68
2004,Kentucky,KY,1816867.0,1795860,3157464.0,1.7,17763.0,33286.0,8006.0,42412.0,,3061375.0,59.35,57.54
2004,Louisiana,LA,1956590.0,1943106,3379937.0,1.8,36745.0,38470.0,24387.0,80367.0,,3238731.0,60.41,57.89
2004,Maine,ME,751519.0,740752,1022043.0,1.6,0.0,0.0,0.0,0.0,,1005690.0,74.73,73.53
2004,Maryland,MD,2395791.0,2386705,4179376.0,7.2,23727.0,76676.0,14351.0,76416.0,,3802045.0,63.01,57.32
2004,Massachusetts,MA,2927455.0,2912388,4935787.0,8.4,10365.0,0.0,0.0,10365.0,,4510816.0,64.9,59.31
2004,Michigan,MI,4875692.0,4839252,7508568.0,3.4,48591.0,0.0,0.0,48591.0,,7204686.0,67.67,64.94
2004,Minnesota,MN,2842912.0,2828387,3819020.0,3.9,8613.0,114226.0,3872.0,69598.0,,3600480.0,78.96,74.44
2004,Mississippi,MS,,1152365,2133681.0,1.2,20429.0,21324.0,1979.0,33070.0,,2075007.0,,
2004,Missouri,MO,2764635.0,2731364,4339414.0,1.9,30775.0,53832.0,17400.0,75091.0,,4181874.0,66.11,63.71
2004,Montana,MT,456096.0,450445,711858.0,1.0,3800.0,0.0,0.0,3800.0,,700939.0,65.07,64.07
2004,Nebraska,NE,792906.0,778186,1305430.0,4.0,4042.0,17994.0,805.0,13844.0,,1239369.0,63.98,60.74
2004,Nevada,NV,831563.0,829587,1776962.0,13.2,10971.0,12521.0,3610.0,20842.0,,1521561.0,54.65,46.8
2004,New Hampshire,NH,683672.0,677738,984422.0,3.2,2441.0,0.0,0.0,2441.0,,950479.0,71.93,69.45
2004,New Jersey,NJ,3638153.0,3611691,6513394.0,11.7,28107.0,143315.0,14180.0,113945.0,,5637382.0,64.54,55.86
2004,New Mexico,NM,775301.0,756304,1411419.0,7.4,6341.0,17725.0,2676.0,17880.0,,1289094.0,60.14,54.93
2004,New York,NY,7448266.0,7391249,14598898.0,12.6,64596.0,0.0,54524.0,119120.0,,12640317.0,58.92,51.02
2004,North Carolina,NC,3552449.0,3501007,6505150.0,5.3,34917.0,111537.0,2882.0,93568.0,,6066809.0,58.56,54.61
2004,North Dakota,ND,316049.0,312833,496479.0,1.3,1266.0,0.0,0.0,1266.0,,488759.0,64.66,63.66
2004,Ohio,OH,5722443.0,5627908,8624277.0,2.0,44770.0,0.0,0.0,44770.0,,8407021.0,68.07,66.35
2004,Oklahoma,OK,,1463758,2649994.0,3.4,24767.0,28435.0,4329.0,43314.0,,2516580.0,,
2004,Oregon,OR,1851671.0,1836782,2736472.0,6.8,13219.0,0.0,0.0,13219.0,,2537173.0,72.98,67.67
2004,Pennsylvania,PA,,5769590,9554349.0,2.7,40692.0,0.0,0.0,40692.0,,9255690.0,,
2004,Rhode Island,RI,440228.0,437134,827513.0,7.6,3701.0,26085.0,368.0,17112.0,,747510.0,58.89,53.2
2004,South Carolina,SC,1626720.0,1617730,3198733.0,2.7,24173.0,38856.0,2217.0,45818.0,,3066549.0,53.05,50.86
2004,South Dakota,SD,394930.0,388215,576472.0,1.4,3101.0,0.0,0.0,3101.0,,565300.0,69.86,68.51
2004,Tennessee,TN,2456610.0,2437319,4496929.0,2.6,25834.0,47392.0,8410.0,57940.0,,4322069.0,56.84,54.63
2004,Texas,TX,,7410765,16284659.0,12.5,169110.0,428773.0,102072.0,485569.0,,13763508.0,,
2004,Utah,UT,942010.0,927844,1664066.0,6.8,5802.0,0.0,0.0,5802.0,,1545108.0,60.97,56.61
2004,Vermont,VT,314220.0,312309,480053.0,2.1,0.0,0.0,0.0,0.0,,469972.0,66.86,65.46
2004,Virginia,VA,3223156.0,3198367,5699175.0,6.2,35472.0,43470.0,4392.0,61599.0,,5284227.0,61.0,56.55
2004,Washington,WA,2883499.0,2859084,4683829.0,7.4,16559.0,125222.0,120.0,79290.0,,4257936.0,67.72,61.56
2004,West Virginia,WV,769645.0,755887,1425689.0,0.6,4980.0,6977.0,1216.0,9685.0,,1407450.0,54.68,53.98
2004,Wisconsin,WI,3016288.0,2997007,4172068.0,2.7,22905.0,54970.0,13883.0,64273.0,,3995149.0,75.5,72.3
2004,Wyoming,WY,245789.0,243428,386796.0,1.7,1923.0,4418.0,563.0,4695.0,,375525.0,65.45,63.54
2002,United States,,80295249.0,78381943,215461549.0,8.0,1456927.0,2451708.0,485282.0,3168063.0,3308145.0,198364707.0,40.48,37.27
2002,Alabama,AL,,1364602,3371451.0,1.8,28440.0,39713.0,5309.0,53606.0,,3257159.0,,
2002,Alaska,AK,232852.0,231484,457154.0,3.8,4431.0,5229.0,900.0,7946.0,,431836.0,53.92,50.94
2002,Arizona,AZ,1255615.0,1226111,3998148.0,11.1,30741.0,66485.0,4587.0,68571.0,,3485783.0,36.02,31.4
2002,Arkansas,AR,814176.0,805696,2031787.0,2.6,12378.0,27377.0,12128.0,38195.0,,1940766.0,41.95,40.07
2002,California,CA,7738821.0,7476351,25622609.0,18.8,163361.0,0.0,113185.0,276546.0,,20529013.0,37.7,30.2
2002,Colorado,CO,1424029.0,1416093,3362098.0,7.2,19085.0,0.0,6215.0,25300.0,,3094727.0,46.01,42.36
2002,Connecticut,CT,1090756.0,1022942,2617814.0,7.1,20525.0,0.0,2186.0,22711.0,,2409238.0,45.27,41.67
2002,Delaware,DE,,232314,612919.0,4.4,6879.0,20201.0,551.0,17531.0,,568420.0,,
2002,District of Columbia,DC,,124228,458631.0,10.0,0.0,0.0,0.0,0.0,,412768.0,,
2002,Florida,FL,5143674.0,5100581,13005435.0,10.9,80352.0,291315.0,5223.0,231233.0,,11356610.0,45.29,39.55
2002,Georgia,GA,,2031604,6287215.0,6.5,47004.0,367349.0,20822.0,251501.0,,5627045.0,,
2002,Hawaii,HI,385462.0,382110,950520.0,8.0,5635.0,0.0,0.0,5635.0,,868843.0,44.36,40.55
2002,Idaho,ID,416533.0,411477,970916.0,4.0,5825.0,31361.0,1961.0,23467.0,,908612.0,45.84,42.9
2002,Illinois,IL,3651808.0,3538883,9302571.0,8.9,43186.0,0.0,0.0,43186.0,,8431456.0,43.31,39.26
2002,Indiana,IN,1562037.0,1521353,4587747.0,2.6,22576.0,0.0,0.0,22576.0,,4445890.0,35.13,34.05
2002,Iowa,IA,1040201.0,1023075,2214936.0,2.5,8395.0,19970.0,2787.0,21167.0,,2138396.0,48.64,46.96
2002,Kansas,KS,851966.0,835692,2007407.0,4.1,9009.0,15217.0,3990.0,20608.0,,1904495.0,44.73,42.44
2002,Kentucky,KY,,1131313,3100972.0,1.7,16377.0,24480.0,5968.0,34585.0,,3013670.0,,
2002,Louisiana,LA,1267225.0,1246333,3312330.0,1.7,36091.0,36257.0,23049.0,77269.0,,3178751.0,39.87,38.26
2002,Maine,ME,,505190,1001796.0,1.6,0.0,0.0,0.0,0.0,,985767.0,,
2002,Maryland,MD,1721626.0,1704560,4082694.0,6.9,24186.0,81982.0,13271.0,78448.0,,3722540.0,46.25,42.17
2002,Massachusetts,MA,2220301.0,2194189,4919958.0,8.2,10511.0,0.0,0.0,10511.0,,4506010.0,49.27,45.13
2002,Michigan,MI,3219864.0,3177565,7445335.0,3.4,49524.0,0.0,0.0,49524.0,,7142670.0,45.08,43.25
2002,Minnesota,MN,,2254639,3745577.0,3.8,7612.0,122692.0,3577.0,72535.0,,3530710.0,,
2002,Mississippi,MS,,615609,2099698.0,1.1,20542.0,16633.0,1816.0,30675.0,,2045926.0,,
2002,Missouri,MO,,1877620,4262146.0,1.9,30649.0,54584.0,13533.0,71474.0,,4109691.0,,
2002,Montana,MT,340272.0,331321,690652.0,1.0,3440.0,0.0,0.0,3440.0,,680305.0,50.02,49.27
2002,Nebraska,NE,,480991,1285024.0,3.8,4103.0,16468.0,574.0,12911.0,,1223282.0,,
2002,Nevada,NV,512433.0,504079,1640679.0,12.7,10527.0,12290.0,3971.0,20643.0,,1411670.0,36.3,31.23
2002,New Hampshire,NH,453078.0,447135,960401.0,3.0,2483.0,0.0,0.0,2483.0,,929106.0,48.76,47.18
2002,New Jersey,NJ,2161105.0,2112604,6448445.0,11.5,28213.0,134290.0,12576.0,107934.0,,5598940.0,38.6,33.51
2002,New Mexico,NM,502230.0,484229,1360130.0,7.0,6173.0,16287.0,1962.0,16279.0,,1248642.0,40.22,36.93
2002,New York,NY,4690968.0,4579078,14504792.0,12.6,65914.0,0.0,55990.0,121904.0,,12555284.0,37.36,32.34
2002,North Carolina,NC,,2331181,6314679.0,5.0,33334.0,112900.0,2805.0,92589.0,,5906356.0,,
2002,North Dakota,ND,237224.0,231030,486797.0,1.2,1168.0,0.0,0.0,1168.0,,479787.0,49.44,48.73
2002,Ohio,OH,3356285.0,3228992,8556557.0,1.9,45831.0,0.0,0.0,45831.0,,8348151.0,40.2,39.22
2002,Oklahoma,OK,,1035620,2610016.0,3.3,23004.0,29881.0,3573.0,41518.0,,2482367.0,,
2002,Oregon,OR,1293756.0,1267221,2674581.0,6.7,12422.0,0.0,0.0,12422.0,,2482962.0,52.11,48.37
2002,Pennsylvania,PA,,3545431,9454338.0,2.6,40545.0,0.0,0.0,40545.0,,9167980.0,,
2002,Rhode Island,RI,337027.0,331834,819310.0,7.4,3569.0,25914.0,384.0,16910.0,,741771.0,45.44,41.14
2002,South Carolina,SC,,1102010,3100548.0,2.6,24247.0,41574.0,3491.0,48525.0,,2971409.0,,
2002,South Dakota,SD,340407.0,337497,564305.0,1.3,3059.0,0.0,0.0,3059.0,,553910.0,61.46,60.32
2002,Tennessee,TN,,1644741,4393757.0,2.5,25409.0,42712.0,7949.0,54714.0,,4229199.0,,
2002,Texas,TX,4552059.0,4514012,15718593.0,12.1,164222.0,434486.0,103068.0,484533.0,,13332110.0,34.14,28.96
2002,Utah,UT,568290.0,557153,1601707.0,6.5,5594.0,0.0,0.0,5594.0,,1492002.0,38.09,35.48
2002,Vermont,VT,232993.0,230161,472402.0,2.1,0.0,0.0,0.0,0.0,,462482.0,50.38,49.32
2002,Virginia,VA,1661915.0,1489422,5536511.0,6.0,34733.0,40359.0,4530.0,59443.0,,5144877.0,32.3,30.02
2002,Washington,WA,1808720.0,1739116,4553733.0,7.3,16284.0,171603.0,95.0,102181.0,,4119129.0,43.91,39.72
2002,West Virginia,WV,440156.0,436183,1413580.0,0.6,4703.0,6430.0,999.0,8917.0,,1396182.0,31.53,31.14
2002,Wisconsin,WI,,1775349,4094028.0,2.6,22366.0,54614.0,11088.0,60761.0,,3926822.0,,
2002,Wyoming,WY,188028.0,185459,376121.0,1.6,1809.0,4596.0,570.0,4677.0,,365426.0,51.45,49.99
2000,United States,,107390107.0,105375486,210623408.0,7.7,1377013.0,2339388.0,536039.0,3082746.0,2937000.0,194259660.0,55.28,50.99
2000,Alabama,AL,,1672551,3334576.0,1.5,26225.0,40178.0,5484.0,51798.0,,3232759.0,,
2000,Alaska,AK,287825.0,285560,440296.0,3.4,4173.0,4779.0,525.0,7088.0,,418238.0,68.82,65.37
2000,Arizona,AZ,1559520.0,1532016,3816498.0,10.3,26510.0,59810.0,3474.0,59889.0,,3363510.0,46.37,40.86
2000,Arkansas,AR,,921781,2001774.0,2.3,11915.0,28409.0,8659.0,34779.0,,1920954.0,,
2000,California,CA,11142843.0,10965849,24867252.0,18.8,163001.0,0.0,117647.0,280648.0,,19911561.0,55.96,44.81
2000,Colorado,CO,,1741368,3246521.0,6.7,16833.0,0.0,5500.0,22333.0,,3006671.0,,
2000,Connecticut,CT,1474103.0,1459525,2575243.0,6.6,18355.0,47636.0,1868.0,44041.0,,2361236.0,62.43,57.24
2000,Delaware,DE,,327529,594256.0,3.9,6921.0,20052.0,579.0,17526.0,,553554.0,,
2000,District of Columbia,DC,,201355,458301.0,10.2,7456.0,0.0,0.0,7456.0,,404098.0,,
2000,Florida,FL,6138765.0,5963110,12475387.0,10.4,71319.0,296139.0,5982.0,225371.0,,10952576.0,56.05,49.21
2000,Georgia,GA,2684951.0,2583208,6087332.0,5.9,44232.0,321407.0,21556.0,226492.0,,5501687.0,48.8,44.11
2000,Hawaii,HI,371113.0,367951,923737.0,8.1,5053.0,0.0,0.0,5053.0,,843861.0,43.98,40.18
2000,Idaho,ID,516647.0,501615,935443.0,3.8,5535.0,35103.0,1409.0,24496.0,,875400.0,59.02,55.23
2000,Illinois,IL,4932192.0,4742123,9208908.0,8.7,45281.0,0.0,0.0,45281.0,,8362452.0,58.98,53.56
2000,Indiana,IN,2246348.0,2182295,4527523.0,2.3,20125.0,0.0,0.0,20125.0,,4403265.0,51.02,49.62
2000,Iowa,IA,,1315563,2199529.0,2.4,7955.0,21147.0,2763.0,21292.0,,2125448.0,,
2000,Kansas,KS,1092716.0,1072216,1983933.0,3.9,8344.0,0.0,3829.0,12173.0,,1894387.0,57.68,55.08
2000,Kentucky,KY,1568058.0,1544107,3059582.0,1.5,14919.0,19620.0,4614.0,29343.0,,2984345.0,52.54,51.25
2000,Louisiana,LA,1776133.0,1765656,3260060.0,1.6,35207.0,35854.0,22860.0,75994.0,,3131905.0,56.71,54.48
2000,Maine,ME,,651817,979314.0,1.5,0.0,0.0,0.0,0.0,,964624.0,,
2000,Maryland,MD,2036455.0,2025480,3972224.0,6.4,23538.0,81523.0,13666.0,77966.0,,3640036.0,55.95,51.27
2000,Massachusetts,MA,2736006.0,2704984,4870470.0,8.0,0.0,0.0,0.0,0.0,,4480832.0,61.06,56.18
2000,Michigan,MI,4279299.0,4232501,7370524.0,3.3,47718.0,0.0,0.0,47718.0,,7079579.0,60.45,58.06
2000,Minnesota,MN,2458303.0,2438657,3662005.0,3.7,6238.0,115906.0,3072.0,67263.0,,3459248.0,71.06,67.13
2000,Mississippi,MS,,994184,2076861.0,1.0,20241.0,15118.0,1596.0,29396.0,,2026696.0,,
2000,Missouri,MO,,2359892,4190073.0,1.8,27382.0,53299.0,12563.0,66595.0,,4048057.0,,
2000,Montana,MT,417916.0,410986,676065.0,0.9,3105.0,0.0,0.0,3105.0,,666875.0,62.67,61.82
2000,Nebraska,NE,707223.0,696983,1266496.0,3.4,3895.0,21483.0,476.0,15113.0,,1208322.0,58.53,55.84
2000,Nevada,NV,613360.0,608970,1523209.0,11.8,10063.0,12189.0,4056.0,20214.0,,1323256.0,46.35,40.27
2000,New Hampshire,NH,578656.0,569081,934176.0,2.7,2257.0,0.0,0.0,2257.0,,906696.0,63.82,61.94
2000,New Jersey,NJ,3293378.0,3187226,6356954.0,11.0,29784.0,130610.0,11709.0,106798.0,,5550891.0,59.33,51.81
2000,New Mexico,NM,615607.0,598605,1318129.0,6.4,5342.0,10461.0,1670.0,12243.0,,1221526.0,50.4,46.7
2000,New York,NY,6960215.0,6821999,14344348.0,12.7,70198.0,0.0,57858.0,128056.0,,12394560.0,56.16,48.52
2000,North Carolina,NC,3015964.0,2911262,6143214.0,4.6,31532.0,105949.0,3352.0,87859.0,,5772767.0,52.24,49.09
2000,North Dakota,ND,292249.0,288256,482078.0,1.2,1076.0,0.0,0.0,1076.0,,475217.0,61.5,60.62
2000,Ohio,OH,4795989.0,4705457,8487355.0,1.8,45833.0,0.0,0.0,45833.0,,8288750.0,57.86,56.51
2000,Oklahoma,OK,,1234229,2568304.0,2.9,23181.0,30969.0,1825.0,40491.0,,2453332.0,,
2000,Oregon,OR,1559215.0,1533968,2595354.0,6.4,10580.0,0.0,0.0,10580.0,,2418671.0,64.47,60.08
2000,Pennsylvania,PA,,4912185,9375146.0,2.4,36847.0,0.0,0.0,36847.0,,9113295.0,,
2000,Rhode Island,RI,412074.0,408783,804417.0,6.9,3286.0,20922.0,331.0,14078.0,,734834.0,56.08,51.23
2000,South Carolina,SC,1433533.0,1382717,3025380.0,2.2,21778.0,44632.0,4378.0,48472.0,,2910350.0,49.26,47.38
